canonical_smiles,molecule_chembl_id,pchembl_value,standard_units,standard_value,units,value,pIC50,Activity Class,Valid_SMILES,Molecular_Weight,LogP,TPSA,H_Bond_Donors,H_Bond_Acceptors,Rotatable_Bonds,Ring_Count,Lipinski_Violations,Drug_Likeness,Predicted_pIC50,Absorption_Score,Permeability_Score,DrugLikeness_Score,ADMET_Proxy_Score,ADMET_Profile,Activity_Score,Target_Confidence,Lead_Score,Lead_Score_Percent,Scaffold,Fraction_CSP3,Heavy_Atom_Count,Aromatic_Rings,NHOH_Count,NO_Count,BBB_Suitability,BBB_Profile,Solubility_Score,Developability_Score,Advanced_ADMET_Score,Advanced_ADMET_Profile,Final_Lead_Score,Final_Lead_Score_Percent,Rank
CC1=NC2(CCOc3ccc(NC(=O)c4ncc(Cl)cc4Cl)cc32)N=C1N,CHEMBL3653665,6.25,nM,560.0,nM,560.0,6.251811972993799,Moderately Active,True,404.2570000000001,3.407700000000002,101.96,2,6,2,4,0,Pass,6.4960723,1.0,0.7,1.0,0.9099999999999999,Favourable,0.5663266,0.897767398252352,0.7510516790099075,75.10516790099075,O=C(Nc1ccc2c(c1)C1(CCO2)N=CC=N1)c1ccccn1,0.2222222222222222,27,2,3,7,0.65,Moderate Suitability,0.6000000000000001,1.0,0.79,Moderate,0.6879796578884124,68.79796578884124,412
C[C@]1(c2nc(NC(=O)c3ncc(C(F)(F)F)nc3N)ccc2F)N=C(N)OCC1(F)F,CHEMBL4110279,6.85,nM,140.0,nM,140.0,6.853871964321762,Moderately Active,True,449.3150000000001,2.0593999999999997,141.4,3,8,3,3,0,Pass,6.792406,0.65,0.7,1.0,0.77,Moderate,0.6151236,0.897767398252352,0.7334501846976212,73.34501846976212,O=C(Nc1cccc(C2CCOC=N2)n1)c1cnccn1,0.3125,31,2,5,9,0.65,Moderate Suitability,0.8,0.8,0.7125,Moderate,0.6876929903030395,68.76929903030396,413
CN(C)c1ccc(/C=C/c2cccc(/C=C/c3ccc(N(C)C)c(O)c3)n2)cc1O,CHEMBL247927,6.05,nM,900.0,uM,0.9,6.045757490560675,Moderately Active,True,401.5100000000001,4.9656000000000065,59.83,2,5,6,3,0,Pass,5.9872646,1.0,1.0,1.0,1.0,Favourable,0.48254174,0.897767398252352,0.7361592398829393,73.61592398829393,C(=Cc1cccc(C=Cc2ccccc2)n1)c1ccccc1,0.16,30,3,2,5,1.0,High Suitability,0.6000000000000001,1.0,0.92,Favourable,0.6873979659080506,68.73979659080506,414
COCCc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)n2)c(N)n1,CHEMBL4110497,7.16,nM,70.0,nM,70.0,7.154901959985743,Highly Active,True,439.3980000000002,1.2295,150.63,3,9,6,3,0,Pass,6.784184,0.65,0.7,1.0,0.77,Moderate,0.61376977,0.897767398252352,0.7327732547469071,73.27732547469071,O=C(Nc1cccc(C2CCOC=N2)n1)c1cnccn1,0.3888888888888889,31,2,5,10,0.65,Moderate Suitability,0.8,0.8,0.7125,Moderate,0.686948379278183,68.6948379278183,415
C[C@]1(c2nc(NC(=O)c3ncc(C#CCO)cc3N)ccc2F)N=C(N)OCC1(F)F,CHEMBL4107314,7.21,nM,62.0,nM,62.0,7.207608310501746,Highly Active,True,434.3780000000001,0.9893999999999998,148.73999999999998,4,8,3,3,0,Pass,7.2478786,0.65,0.49999999999999994,1.0,0.71,Moderate,0.69012594,0.897767398252352,0.7529513410277299,75.29513410277299,O=C(Nc1cccc(C2CCOC=N2)n1)c1ccccn1,0.2631578947368421,31,2,6,9,0.25,Low Suitability,0.8,0.8,0.5925,Unfavourable,0.686944262266159,68.6944262266159,416
CC[C@@H]1CCC[C@H](C2(OC(=O)N3CC4CCC(C3)N4CCO)CC2)N1S(=O)(=O)c1ccc(F)cc1,CHEMBL236186,7.60,nM,25.0,nM,25.0,7.6020599913279625,Highly Active,True,509.64400000000023,2.957600000000001,90.39000000000001,1,6,7,5,1,Pass,7.529746,0.75,0.44999999999999996,0.75,0.66,Moderate,0.7365408,0.897767398252352,0.7236587670988969,72.36587670988969,O=C(OC1(C2CCCCN2S(=O)(=O)c2ccccc2)CC1)N1CC2CCC(C1)N2,0.72,35,1,1,8,0.4,Low Suitability,0.6000000000000001,0.75,0.59,Unfavourable,0.6865974547863007,68.65974547863007,417
O=c1ccc(S(=O)(=O)CC[C@@H]2OCC[C@@]3(S(=O)(=O)c4ccc(Cl)cc4)c4c(F)ccc(F)c4OCC23)c[nH]1,CHEMBL3971184,7.73,nM,18.7,nM,18.7,7.7281583934635005,Highly Active,True,586.0340000000001,3.6372000000000018,119.6,1,7,6,5,1,Pass,7.6839113,0.75,0.44999999999999996,0.75,0.66,Moderate,0.7619271,0.897767398252352,0.736351933831685,73.6351933831685,O=c1ccc(S(=O)(=O)CCC2OCCC3(S(=O)(=O)c4ccccc4)c4ccccc4OCC23)c[nH]1,0.32,38,3,1,8,0.4,Low Suitability,0.4000000000000001,0.75,0.55,Unfavourable,0.6865599322319031,68.65599322319031,418
O=C(OCC1CCc2ccccc2N1S(=O)(=O)c1ccc(Cl)cc1)N1CCC(N2CCCCC2)CC1,CHEMBL231250,7.14,nM,73.0,nM,73.0,7.136677139879544,Highly Active,True,532.1060000000002,4.937000000000005,70.16,0,5,5,5,1,Pass,7.1632867,0.75,0.75,0.75,0.75,Moderate,0.6761962,0.897767398252352,0.7204864786810806,72.04864786810806,O=C(OCC1CCc2ccccc2N1S(=O)(=O)c1ccccc1)N1CCC(N2CCCCC2)CC1,0.5185185185185185,36,2,0,7,0.75,High Suitability,0.4000000000000001,0.75,0.6800000000000002,Moderate,0.6849079196453094,68.49079196453094,419
O=c1cc(/C=C/c2nc3ccc(O)cc3s2)occ1O,CHEMBL4744947,5.30,nM,5060.0,uM,5.06,5.2958494831602,Low Activity,True,287.29600000000005,2.8311000000000006,83.56,2,6,2,3,0,Pass,5.649216,1.0,1.0,1.0,1.0,Favourable,0.4268756,0.897767398252352,0.7083261655516557,70.83261655516557,O=c1ccoc(C=Cc2nc3ccccc3s2)c1,0.0,20,3,2,5,1.0,High Suitability,1.0,1.0,1.0,Favourable,0.6847815781831741,68.47815781831741,420
CN(C)c1ccc(/C=C/c2cc3ccc(F)cc3o2)cc1,CHEMBL491407,5.66,nM,2190.0,uM,2.19,5.6595558851598815,Low Activity,True,281.3299999999999,4.808300000000004,16.380000000000003,0,2,3,3,0,Pass,5.788073,1.0,1.0,1.0,1.0,Favourable,0.44974107,0.897767398252352,0.719758902663701,71.9758902663701,C(=Cc1cc2ccccc2o1)c1ccccc1,0.1111111111111111,21,3,0,2,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.6833575919866562,68.33575919866563,421
CCO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cncc(C(F)(F)F)c3)cc1C21N=C(C)C(N)=N1,CHEMBL3926971,7.36,nM,44.0,nM,44.0,7.356547323513812,Highly Active,True,456.51200000000017,5.273500000000006,72.86,1,5,3,5,1,Pass,7.4721313,0.75,0.5,0.75,0.675,Moderate,0.7270534,0.897767398252352,0.7234150718398026,72.34150718398026,C1=NC2(N=C1)c1cc(-c3cccnc3)ccc1CC21CCCCC1,0.48,33,2,2,5,0.55,Moderate Suitability,0.35000000000000003,0.85,0.595,Unfavourable,0.6831293661594391,68.31293661594391,422
O=S(=O)(c1ccc(Cl)cc1)[C@@]12CCCC3(CCSCC3)[C@@H]1COc1c(F)ccc(F)c12,CHEMBL3629742,7.58,nM,26.4,nM,26.4,7.578396073130169,Highly Active,True,485.0170000000002,5.993300000000005,43.370000000000005,0,4,2,5,1,Pass,7.457305,0.75,0.5,0.75,0.675,Moderate,0.724612,0.897767398252352,0.7221943687148026,72.21943687148026,O=S(=O)(c1ccccc1)C12CCCC3(CCSCC3)C1COc1ccccc12,0.4782608695652174,31,2,0,3,0.55,Moderate Suitability,0.35000000000000003,0.85,0.595,Unfavourable,0.6817865927219391,68.17865927219391,423
CNc1ccc2nc3ccc(N(C)C)cc3[s+]c2c1.[Cl-],CHEMBL3330736,,nM,3000.0,uM,3.0,5.522878745280337,Low Activity,True,305.83400000000006,0.8422999999999998,28.160000000000004,1,3,2,3,0,Pass,5.769081,1.0,1.0,1.0,1.0,Favourable,0.44661367,0.897767398252352,0.718195204610341,71.8195204610341,c1ccc2[s+]c3ccccc3nc2c1,0.2,20,3,1,3,0.8,High Suitability,1.0,1.0,0.9600000000000001,Favourable,0.681637521147728,68.1637521147728,424
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc3c(c2)OCO3)ccc1O,CHEMBL3978488,5.43,nM,3700.0,uM,3.7,5.431798275933005,Low Activity,True,366.3690000000001,3.3844000000000025,82.06000000000002,1,6,7,3,0,Pass,5.7578173,1.0,1.0,1.0,1.0,Favourable,0.44475883,0.897767398252352,0.7172677861399583,71.72677861399583,O=C(C=Cc1ccccc1)CC(=O)C=Cc1ccc2c(c1)OCO2,0.14285714285714285,27,2,1,6,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.6806173578500748,68.06173578500749,425
COc1ccc(F)c(-c2ccc3c(c2)C2(CCO3)N=C(C)C(N)=N2)c1,CHEMBL3657460,5.75,nM,1800.0,nM,1800.0,5.7447274948966935,Low Activity,True,339.37000000000006,3.268300000000001,69.2,1,5,2,4,0,Pass,5.748494,1.0,1.0,1.0,1.0,Favourable,0.4432236,0.897767398252352,0.7165001677222185,71.65001677222185,C1=NC2(CCOc3ccc(-c4ccccc4)cc32)N=C1,0.2631578947368421,25,2,2,5,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.6797729835510254,67.97729835510255,426
CNc1cc(/C=C/c2cccc(/C=C/c3ccc(O)c(NC)c3)n2)ccc1O,CHEMBL248327,6.30,nM,500.0,uM,0.5,6.301029995663981,Moderately Active,True,373.4560000000001,4.917000000000005,77.41,4,5,6,3,0,Pass,6.054506,1.0,0.8,1.0,0.94,Favourable,0.49361432,0.897767398252352,0.7236955279059343,72.36955279059343,C(=Cc1cccc(C=Cc2ccccc2)n1)c1ccccc1,0.08695652173913043,28,3,4,5,0.8,High Suitability,0.8,1.0,0.8800000000000001,Favourable,0.6794878916740418,67.94878916740417,427
CNc1ccc(/C=C/c2cccc(/C=C/c3ccc(NC)c(O)c3)n2)cc1O,CHEMBL247725,6.05,nM,900.0,uM,0.9,6.045757490560675,Moderately Active,True,373.4560000000001,4.917000000000005,77.41,4,5,6,3,0,Pass,6.049334,1.0,0.8,1.0,0.94,Favourable,0.49276268,0.897767398252352,0.7232697123236589,72.32697123236589,C(=Cc1cccc(C=Cc2ccccc2)n1)c1ccccc1,0.08695652173913043,28,3,4,5,0.8,High Suitability,0.8,1.0,0.8800000000000001,Favourable,0.6790194885730744,67.90194885730743,428
CC(=O)Nc1ccc2nc3c(c(N4CCCCC4)c2c1)CCCC3,CHEMBL5185354,5.88,nM,1303.0,uM,1.3030000000000002,5.885055584287415,Low Activity,True,323.44000000000005,4.062300000000003,45.230000000000004,1,3,2,4,0,Pass,5.736606,1.0,1.0,1.0,1.0,Favourable,0.441266,0.897767398252352,0.7155213700480394,71.55213700480394,c1ccc2c(N3CCCCC3)c3c(nc2c1)CCCC3,0.5,24,2,1,4,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.678696300148964,67.8696300148964,429
O=C(Nc1ccc2nc3n(c(=O)c2c1)CCC3)c1cc2cc(Cl)ccc2[nH]1,CHEMBL4871461,5.77,nM,1690.0,uM,1.69,5.772113295386326,Low Activity,True,378.819,3.729700000000002,79.78,2,3,2,5,0,Pass,5.734596,1.0,1.0,1.0,1.0,Favourable,0.44093502,0.897767398252352,0.7153558777518205,71.53558777518205,O=C(Nc1ccc2nc3n(c(=O)c2c1)CCC3)c1cc2ccccc2[nH]1,0.15,27,4,2,6,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.6785142675638199,67.851426756382,430
CC1=NC2(N=C1N)c1cc(Br)ccc1CC21CCC(C(F)F)CC1,CHEMBL3657444,5.58,nM,2610.0,nM,2610.0,5.583359492661719,Low Activity,True,396.2790000000002,4.431400000000004,50.739999999999995,1,3,1,4,0,Pass,5.733899,1.0,1.0,1.0,1.0,Favourable,0.44082028,0.897767398252352,0.7152985082812242,71.52985082812242,C1=NC2(N=C1)c1ccccc1CC21CCCCC1,0.5555555555555556,24,1,2,3,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.678451161146164,67.8451161146164,431
COc1cc(/C=c2\sc3nc(-c4ccncc4C)cn3c2=O)ccc1O,CHEMBL3286986,,nM,10000.0,nM,10000.0,5.0,Low Activity,True,365.4140000000001,2.3883200000000007,76.72,1,6,3,4,0,Pass,5.5680904,1.0,1.0,1.0,1.0,Favourable,0.4135167,0.897767398252352,0.7016467200465135,70.16467200465135,O=c1c(=Cc2ccccc2)sc2nc(-c3ccncc3)cn12,0.10526315789473684,26,4,1,6,1.0,High Suitability,1.0,1.0,1.0,Favourable,0.6774341881275177,67.74341881275177,432
CC(F)(F)c1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)n2)c(N)n1,CHEMBL4111103,6.51,nM,310.0,nM,310.0,6.508638306165727,Moderately Active,True,445.3520000000002,2.1523,141.40000000000003,3,8,4,3,0,Pass,6.6775,0.65,0.7,1.0,0.77,Moderate,0.59620214,0.897767398252352,0.7239894374556474,72.39894374556474,O=C(Nc1cccc(C2CCOC=N2)n1)c1cnccn1,0.35294117647058826,31,2,5,9,0.65,Moderate Suitability,0.8,0.8,0.7125,Moderate,0.6772861683368683,67.72861683368683,433
COc1cc(/C=C/c2ccc(O)c(OC)c2)nc(/C=C/c2ccc(O)c(OC)c2)c1,CHEMBL247726,5.77,nM,1700.0,uM,1.7,5.769551078621726,Low Activity,True,405.4500000000001,4.859400000000004,81.04,2,6,7,3,0,Pass,5.8699565,1.0,1.0,1.0,1.0,Favourable,0.4632247,0.897767398252352,0.7265007244296007,72.65007244296007,C(=Cc1cccc(C=Cc2ccccc2)n1)c1ccccc1,0.125,30,3,2,6,1.0,High Suitability,0.6000000000000001,1.0,0.92,Favourable,0.6767735869884491,67.67735869884491,434
CC1=NC2(CC(C3CCOC(C)(C)C3)Oc3ccc(-c4cccc(Cl)c4)cc32)N=C1N,CHEMBL3653708,7.00,nM,100.0,nM,100.0,7.0,Highly Active,True,437.9710000000002,5.347800000000005,69.2,1,5,2,5,1,Pass,7.009172,0.75,0.75,0.75,0.75,Moderate,0.65081835,0.897767398252352,0.7077975438780716,70.77975438780716,C1=NC2(CC(C3CCOCC3)Oc3ccc(-c4ccccc4)cc32)N=C1,0.44,31,2,2,5,0.8,High Suitability,0.35000000000000003,0.85,0.6950000000000001,Moderate,0.6762000913619994,67.62000913619994,435
CC1=NC2(CCOc3ccc(-c4cc(F)cc(F)c4)cc32)N=C1N,CHEMBL3653659,5.77,nM,1700.0,nM,1700.0,5.769551078621726,Low Activity,True,327.33400000000006,3.3988000000000023,59.97,1,4,1,4,0,Pass,5.7042665,1.0,1.0,1.0,1.0,Favourable,0.43594068,0.897767398252352,0.7128587113566331,71.28587113566331,C1=NC2(CCOc3ccc(-c4ccccc4)cc32)N=C1,0.2222222222222222,24,2,2,4,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.6757673875093461,67.57673875093461,436
CN(C)c1ccc2nc3ccc(N)cc3[s+]c2c1.[Cl-],CHEMBL3330735,,nM,3000.0,uM,3.0,5.522878745280337,Low Activity,True,291.807,0.3827999999999999,42.150000000000006,1,3,1,3,0,Pass,5.695339,1.0,1.0,1.0,1.0,Favourable,0.43447065,0.897767398252352,0.7121236966795854,71.21236966795854,c1ccc2[s+]c3ccccc3nc2c1,0.14285714285714285,19,3,2,3,0.8,High Suitability,1.0,1.0,0.9600000000000001,Favourable,0.6749588654041291,67.49588654041291,437
CC[C@@H]1CCC[C@H](C2(OC(=O)N3CCN(C(C)(C)CO)CC3)CC2)N1S(=O)(=O)c1ccc(F)cc1,CHEMBL236185,8.00,nM,10.0,nM,10.0,8.0,Highly Active,True,511.6600000000003,3.2052000000000014,90.39000000000001,1,6,7,4,1,Pass,7.5312614,0.75,0.44999999999999996,0.75,0.66,Moderate,0.7367903,0.897767398252352,0.7237835196204118,72.37835196204118,O=C(OC1(C2CCCCN2S(=O)(=O)c2ccccc2)CC1)N1CCNCC1,0.72,35,1,1,8,0.4,Low Suitability,0.4000000000000001,0.75,0.55,Unfavourable,0.6727346646785737,67.27346646785736,438
COc1nc(/C=C/c2ccc(N(C)C)c(O)c2)cc(/C=C/c2ccc(N(C)C)c(O)c2)n1,CHEMBL2059212,6.10,nM,800.0,uM,0.8,6.096910013008056,Moderately Active,True,432.52400000000017,4.3692000000000055,81.95,2,7,7,3,0,Pass,5.82207,1.0,1.0,1.0,1.0,Favourable,0.4553393,0.897767398252352,0.7225580261893205,72.25580261893205,C(=Cc1cc(C=Cc2ccccc2)ncn1)c1ccccc1,0.2,32,3,2,7,1.0,High Suitability,0.6000000000000001,1.0,0.92,Favourable,0.6724366338253022,67.24366338253022,439
COc1ccc2[nH]c(C(=O)Nc3ccc4nc5n(c(=O)c4c3)CCC5)cc2c1,CHEMBL4861956,5.92,nM,1210.0,uM,1.21,5.917214629683549,Low Activity,True,374.4000000000002,3.084900000000001,89.00999999999999,2,4,3,5,0,Pass,5.650445,1.0,1.0,1.0,1.0,Favourable,0.42707795,0.897767398252352,0.708427344436162,70.8427344436162,O=C(Nc1ccc2nc3n(c(=O)c2c1)CCC3)c1cc2ccccc2[nH]1,0.19047619047619047,28,4,2,7,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.670892874956131,67.0892874956131,440
O=C(Nc1ccc2nc3n(c(=O)c2c1)CCC3)c1cc2cc(F)ccc2[nH]1,CHEMBL4854341,5.81,nM,1560.0,uM,1.56,5.806875401645538,Low Activity,True,362.364,3.2154000000000016,79.78,2,3,2,5,0,Pass,5.6488967,1.0,1.0,1.0,1.0,Favourable,0.42682302,0.897767398252352,0.7082998799033098,70.82998799033098,O=C(Nc1ccc2nc3n(c(=O)c2c1)CCC3)c1cc2ccccc2[nH]1,0.15,27,4,2,6,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.6707526699304581,67.07526699304582,441
CN(C)c1ccc(/C=C/c2cc3ccccc3o2)cc1,CHEMBL492216,5.64,nM,2300.0,uM,2.3,5.638272163982407,Low Activity,True,263.34,4.669200000000004,16.380000000000003,0,2,3,3,0,Pass,5.6414437,1.0,1.0,1.0,1.0,Favourable,0.4255957,0.897767398252352,0.7076862202830247,70.76862202830247,C(=Cc1cc2ccccc2o1)c1ccccc1,0.1111111111111111,20,3,0,2,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.6700776473283768,67.00776473283769,442
Cc1ccc2cc(/C=C/c3ccc(N(C)C)cc3)oc2c1,CHEMBL491406,5.46,nM,3440.0,uM,3.44,5.46344155742847,Low Activity,True,277.367,4.9776200000000035,16.380000000000003,0,2,3,3,0,Pass,5.64117,1.0,1.0,1.0,1.0,Favourable,0.42555064,0.897767398252352,0.7076636897272996,70.76636897272996,C(=Cc1cc2ccccc2o1)c1ccccc1,0.15789473684210525,21,3,0,2,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.6700528517961503,67.00528517961503,443
COC(=O)COc1ccc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)cc1OC,CHEMBL3667032,6.85,nM,140.0,nM,140.0,6.853871964321762,Moderately Active,True,440.4480000000002,3.2161000000000017,108.36000000000001,1,8,11,2,0,Pass,6.552902,0.85,0.7,1.0,0.8500000000000001,Favourable,0.5756848,0.897767398252352,0.7377307628340654,73.77307628340654,O=C(C=Cc1ccccc1)CC(=O)C=Cc1ccccc1,0.20833333333333334,32,2,1,8,0.65,Moderate Suitability,0.6000000000000001,0.8,0.7225,Moderate,0.669501638174057,66.9501638174057,444
CC1(C)OCC2(CCC[C@@]3(S(=O)(=O)c4ccc(Cl)cc4)c4c(F)ccc(F)c4OC[C@@H]23)CO1,CHEMBL3629737,7.18,nM,66.6,nM,66.6,7.176525770829699,Highly Active,True,498.97500000000025,5.2492000000000045,61.83000000000001,0,5,2,5,1,Pass,7.3206453,0.75,0.5,0.75,0.675,Moderate,0.7021084,0.897767398252352,0.710942561501973,71.0942561501973,O=S(=O)(c1ccccc1)C12CCCC3(COCOC3)C1COc1ccccc12,0.5,33,2,0,5,0.55,Moderate Suitability,0.35000000000000003,0.85,0.595,Unfavourable,0.6694096286296845,66.94096286296845,445
COc1cccc(-c2ccc3c(c2)C2(CCO3)N=C(C)C(N)=N2)c1F,CHEMBL3657457,5.78,nM,1680.0,nM,1680.0,5.774690718274137,Low Activity,True,339.37,3.2683000000000018,69.2,1,5,2,4,0,Pass,5.6293902,1.0,1.0,1.0,1.0,Favourable,0.42361087,0.897767398252352,0.7066938029475145,70.66938029475145,C1=NC2(CCOc3ccc(-c4ccccc4)cc32)N=C1,0.2631578947368421,25,2,2,5,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.6689859882593155,66.89859882593156,446
CN(C)c1cc(/C=C/c2cccc(/C=C/c3ccc(O)c(N(C)C)c3)n2)ccc1O,CHEMBL427877,5.64,nM,2300.0,uM,2.3,5.638272163982407,Low Activity,True,401.5100000000001,4.9656000000000065,59.83,2,5,6,3,0,Pass,5.78372,1.0,1.0,1.0,1.0,Favourable,0.44902426,0.897767398252352,0.7194004999346666,71.94004999346666,C(=Cc1cccc(C=Cc2ccccc2)n1)c1ccccc1,0.16,30,3,2,5,1.0,High Suitability,0.6000000000000001,1.0,0.92,Favourable,0.6689633519649506,66.89633519649506,447
COc1ccc2cc(/C=C/c3ccc(N)cc3)oc2c1,CHEMBL490806,5.26,nM,5440.0,uM,5.44,5.26440110030182,Low Activity,True,265.31199999999995,4.194000000000003,48.39,1,3,3,3,0,Pass,5.6204524,1.0,1.0,1.0,1.0,Favourable,0.4221391,0.897767398252352,0.7059579240031175,70.59579240031175,C(=Cc1cc2ccccc2o1)c1ccccc1,0.058823529411764705,20,3,2,3,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.6681765124797822,66.81765124797822,448
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)cc2OC)ccc1O,CHEMBL3672401,6.04,nM,920.0,uM,0.92,6.036212172654444,Moderately Active,True,368.3850000000001,3.3699000000000026,93.06000000000002,2,6,8,2,0,Pass,6.1083813,1.0,0.7,1.0,0.9099999999999999,Favourable,0.5024859,0.897767398252352,0.7191313055701187,71.91313055701187,O=C(C=Cc1ccccc1)CC(=O)C=Cc1ccccc1,0.14285714285714285,27,2,2,6,0.65,Moderate Suitability,0.8,1.0,0.8300000000000001,Favourable,0.6668672471046447,66.68672471046447,449
O=C(Nc1ccccc1)Nc1ccc(Cl)cc1[N+](=O)[O-],CHEMBL2179242,6.05,nM,900.0,uM,0.9,6.045757490560675,Moderately Active,True,291.694,3.8922000000000017,84.27,2,3,3,2,0,Pass,5.600775,1.0,1.0,1.0,1.0,Favourable,0.41889882,0.897767398252352,0.7043377803511552,70.43377803511552,O=C(Nc1ccccc1)Nc1ccccc1,0.0,20,2,2,6,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.6663943634033204,66.63943634033204,450
CC1=NC2(CCOc3ccc(-c4cc(C)ccc4F)cc32)N=C1N,CHEMBL3657459,5.70,nM,1980.0,nM,1980.0,5.703334809738469,Low Activity,True,323.3710000000001,3.5681200000000013,59.97,1,4,1,4,0,Pass,5.597703,1.0,1.0,1.0,1.0,Favourable,0.41839296,0.897767398252352,0.7040848480410509,70.40848480410509,C1=NC2(CCOc3ccc(-c4ccccc4)cc32)N=C1,0.2631578947368421,24,2,2,4,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.6661161289215088,66.61161289215089,451
O=C(Nc1ccc2nc3n(c(=O)c2c1)CCC3)c1cc2ccccc2[nH]1,CHEMBL4874567,5.67,nM,2160.0,uM,2.16,5.665546248849069,Low Activity,True,344.37399999999997,3.0763000000000016,79.78,2,3,2,5,0,Pass,5.5878444,1.0,1.0,1.0,1.0,Favourable,0.41676956,0.897767398252352,0.7032731519884996,70.32731519884996,O=C(Nc1ccc2nc3n(c(=O)c2c1)CCC3)c1cc2ccccc2[nH]1,0.15,26,4,2,6,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.6652232662439347,66.52232662439347,452
CC1=NC2(CCOc3ccc(NC(=O)c4ccc(Cl)cn4)cc32)N=C1N,CHEMBL3653660,5.89,nM,1300.0,nM,1300.0,5.886056647693163,Low Activity,True,369.8120000000001,2.7542999999999997,101.96,2,6,2,4,0,Pass,5.9349313,1.0,0.7,1.0,0.9099999999999999,Favourable,0.47392404,0.897767398252352,0.7048503903098038,70.48503903098037,O=C(Nc1ccc2c(c1)C1(CCO2)N=CC=N1)c1ccccn1,0.2222222222222222,26,2,3,7,0.65,Moderate Suitability,1.0,1.0,0.8700000000000001,Favourable,0.6651582343578338,66.51582343578339,453
CN1CCN(C(=O)OCCCC2CCc3ccccc3N2S(=O)(=O)c2ccc(Cl)cc2)CC1,CHEMBL231125,6.11,nM,780.0,nM,780.0,6.107905397309519,Moderately Active,True,492.04100000000017,4.014300000000003,70.16,0,5,6,4,0,Pass,6.1273937,1.0,0.75,1.0,0.925,Favourable,0.50561666,0.897767398252352,0.725196702355855,72.5196702355855,O=C(OCCCC1CCc2ccccc2N1S(=O)(=O)c1ccccc1)N1CCNCC1,0.4583333333333333,33,2,0,7,0.75,High Suitability,0.6000000000000001,1.0,0.8200000000000001,Favourable,0.6650891656875609,66.50891656875609,454
COc1cc2nc3c(c(N4CCOCC4)c2cc1OC)CCCC3,CHEMBL5172647,5.91,nM,1227.0,uM,1.227,5.9111554372729955,Low Activity,True,328.41200000000015,2.9674000000000014,43.82000000000001,0,5,3,4,0,Pass,5.430707,1.0,1.0,1.0,1.0,Favourable,0.39089388,0.897767398252352,0.6903353081889084,69.03353081889084,c1ccc2c(N3CCOCC3)c3c(nc2c1)CCCC3,0.5263157894736842,24,2,0,5,1.0,High Suitability,1.0,1.0,1.0,Favourable,0.6649916440248489,66.4991644024849,455
COCC[C@]1(c2nc(NC(=O)c3ncc(C#N)cc3C)ccc2F)N=C(N)OCC1(F)F,CHEMBL2386722,7.31,nM,49.0,nM,49.0,7.309803919971486,Highly Active,True,448.40500000000014,2.2601000000000004,135.51,2,8,6,3,0,Pass,6.0864043,1.0,0.7,1.0,0.9099999999999999,Favourable,0.49886703,0.897767398252352,0.7173218873686722,71.73218873686722,O=C(Nc1cccc(C2CCOC=N2)n1)c1ccccn1,0.35,32,2,3,9,0.65,Moderate Suitability,0.8,1.0,0.8300000000000001,Favourable,0.6648768692016601,66.48768692016601,456
COCC[C@@]1(c2nc(NC(=O)c3ncc(C#N)cc3C)ccc2F)N=C(N)OCC1(F)F,CHEMBL3902027,,nM,10000.0,nM,10000.0,5.0,Low Activity,True,448.40500000000014,2.2601000000000004,135.51,2,8,6,3,0,Pass,6.0864043,1.0,0.7,1.0,0.9099999999999999,Favourable,0.49886703,0.897767398252352,0.7173218873686722,71.73218873686722,O=C(Nc1cccc(C2CCOC=N2)n1)c1ccccn1,0.35,32,2,3,9,0.65,Moderate Suitability,0.8,1.0,0.8300000000000001,Favourable,0.6648768692016601,66.48768692016601,457
